text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
motive,'motɪv,动机，目的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
savagely,'sævɪdʒli,野蛮地，残酷地,,,人教版高中选修11,3,,,人教版 高中选修11,高中
ward,wɔrd,病房,,,人教版高中选修11,3,,,人教版 高中选修11,高中
lame,lem,跛的，瘸的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
thriller,'θrɪlɚ,惊险读物（电影）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
confidential,，kɑnfɪ'dɛnʃl,机密的，秘密的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
ministry,'mɪnɪstri,（政府的）部门,,,人教版高中选修11,3,,,人教版 高中选修11,高中
funeral,'fjunərəl,葬礼，丧礼,,,人教版高中选修11,3,,,人教版 高中选修11,高中
memorial,məˈmɔrɪəl,纪念碑；纪念物,,,人教版高中选修11,3,,,人教版 高中选修11,高中
trend,trɛnd,趋势，趋向,,,人教版高中选修11,3,,,人教版 高中选修11,高中
unemployment,，ʌnɪm'plɔɪmənt,失业，失业状态,,,人教版高中选修11,3,,,人教版 高中选修11,高中
taxpayer,'tæks，peiə,纳税人,,,人教版高中选修11,3,,,人教版 高中选修11,高中
import,'ɪmpɔt,输入，进口，引进,,,人教版高中选修11,3,,,人教版 高中选修11,高中
aluminium,，æljə'mɪnɪəm,Al 铝,,,人教版高中选修11,3,,,人教版 高中选修11,高中
surplus,'sɝpləs,过剩的，剩余的；剩余物，盈余,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Arthur Conan Doyle,,亚瑟.柯南道尔（1859-1930，英国医师、小说家、推理小说家，创造了私人侦探福尔摩斯的形象）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Jaez Wilson,,杰贝兹.威尔逊,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Sherlock Holmes,,夏洛克.福尔摩斯（英国作家柯南.道尔作品中的名侦探）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
flame,flem,火焰,,,人教版高中选修11,3,,,人教版 高中选修11,高中
greengrocer,'ɡrinɡrosɚ,蔬菜水果商,,,人教版高中选修11,3,,,人教版 高中选修11,高中
greengrocer's,,蔬菜水果商店,,,人教版高中选修11,3,,,人教版 高中选修11,高中
alley,'æli,小巷，胡同,,,人教版高中选修11,3,,,人教版 高中选修11,高中
remark,rɪ'mɑrk,说，谈论，评论,,,人教版高中选修11,3,,,人教版 高中选修11,高中
make of sth,,了解，理解,,,人教版高中选修11,3,,,人教版 高中选修11,高中
make of sb,,了解，理解,,,人教版高中选修11,3,,,人教版 高中选修11,高中
candidate,ˈkændɪˌdet， -dɪt,候选人，候补者；应试者,,,人教版高中选修11,3,,,人教版 高中选修11,高中
furnish,'fɝnɪʃ,陈设，布置,,,人教版高中选修11,3,,,人教版 高中选修11,高中
expel,ɪk'spɛl,开除；赶出,,,人教版高中选修11,3,,,人教版 高中选修11,高中
allowance,ə'laʊəns,补助，津贴,,,人教版高中选修11,3,,,人教版 高中选修11,高中
every so often,,偶尔，时常,,,人教版高中选修11,3,,,人教版 高中选修11,高中
peculiar,pɪ'kjulɪɚ,古怪的，奇怪的；特殊的，罕见的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
strategy,'strætədʒi,策略,,,人教版高中选修11,3,,,人教版 高中选修11,高中
myth,mɪθ,神话，虚构的理念或者故事,,,人教版高中选修11,3,,,人教版 高中选修11,高中
harmony,'hɑrməni,和谐，融洽,,,人教版高中选修11,3,,,人教版 高中选修11,高中
depressed,dɪ'prɛst,沮丧的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
well-balanced,'wel'bælənst,很平衡的，正常的；意识健全的，明智的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
prescription,prɪ'skrɪpʃən,药方，处方,,,人教版高中选修11,3,,,人教版 高中选修11,高中
cope,kop,（妥善地）处理，对付，应付，克服,,,人教版高中选修11,3,,,人教版 高中选修11,高中
cope with,,应付，对付，克服,,,人教版高中选修11,3,,,人教版 高中选修11,高中
let down,,使失望，辜负,,,人教版高中选修11,3,,,人教版 高中选修11,高中
proportion,prə'pɔrʃən,比例，比率；均衡,,,人教版高中选修11,3,,,人教版 高中选修11,高中
fulfil,ful'fil,满足，实现，达到,,,人教版高中选修11,3,,,人教版 高中选修11,高中
effective,ɪ'fɛktɪv,有效的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
agenda,ə'dʒɛndə,议程（表）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
interval,'ɪntɚvl,间隔，间歇；幕间（工间）休息,,,人教版高中选修11,3,,,人教版 高中选修11,高中
session,'sɛʃən,一段（活动的）事件,,,人教版高中选修11,3,,,人教版 高中选修11,高中
contradictory,，kɑntrə'dɪktəri,矛盾的，同……相反的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
revise,rɪ'vaɪz,复习,,,人教版高中选修11,3,,,人教版 高中选修11,高中
curriculum,kə'rɪkjələm,课程,,,人教版高中选修11,3,,,人教版 高中选修11,高中
informal,ɪn'fɔrml,非正式的，非正规的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
deadline,ˈdedlaɪn,最后时间，最后期限,,,人教版高中选修11,3,,,人教版 高中选修11,高中
rigid,'rɪdʒɪd,刻板的，严格的；僵硬的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
subscribe,səb'skraɪb,（常与 to 连用）同意，赞同,,,人教版高中选修11,3,,,人教版 高中选修11,高中
post-graduate,,研究生；研究生的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
academy,ə'kædəmi,研究院，学术团体；高等专科院校,,,人教版高中选修11,3,,,人教版 高中选修11,高中
stead,stɛd,代替；用处，好处,,,人教版高中选修11,3,,,人教版 高中选修11,高中
stand sb in good stead,,对某人很有用,,,人教版高中选修11,3,,,人教版 高中选修11,高中
employer,ɪm'plɔɪɚ,雇主，老板,,,人教版高中选修11,3,,,人教版 高中选修11,高中
diploma,dɪ'plomə,文凭，毕业证书,,,人教版高中选修11,3,,,人教版 高中选修11,高中
format,'fɔrmæt,设计，安排,,,人教版高中选修11,3,,,人教版 高中选修11,高中
glory,'ɡlɔri,自豪，得意,,,人教版高中选修11,3,,,人教版 高中选修11,高中
glory in,,以……为荣,,,人教版高中选修11,3,,,人教版 高中选修11,高中
forgetful,fɚ'gɛtfəl,健忘的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
administration,əd，mɪnɪ'streʃən,管理，行政管理,,,人教版高中选修11,3,,,人教版 高中选修11,高中
choir,'kwaɪɚ,合唱团,,,人教版高中选修11,3,,,人教版 高中选修11,高中
postcode,'post'kod,邮政编码，邮编,,,人教版高中选修11,3,,,人教版 高中选修11,高中
withdraw,wɪð'drɔ,收回，撤回；变得沉默寡言，冷漠，冷淡,,,人教版高中选修11,3,,,人教版 高中选修11,高中
sake,sek,目的，利益,,,人教版高中选修11,3,,,人教版 高中选修11,高中
for one's own sake,,为了……的缘故,,,人教版高中选修11,3,,,人教版 高中选修11,高中
pursuit,pɚ'sut,寻求，追求,,,人教版高中选修11,3,,,人教版 高中选修11,高中
pursue,pə'sʊ,追求，寻求不断努力以取得,,,人教版高中选修11,3,,,人教版 高中选修11,高中
pedicab,'pɛdɪ，kæb,（人力）三轮车,,,人教版高中选修11,3,,,人教版 高中选修11,高中
sleep rough,,露宿,,,人教版高中选修11,3,,,人教版 高中选修11,高中
feed on,,从……中得到滋养或者满足,,,人教版高中选修11,3,,,人教版 高中选修11,高中
philosophical,，fɪlə'sɑfɪkl,哲学上的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
socialism,'soʃəlɪzəm,社会主义,,,人教版高中选修11,3,,,人教版 高中选修11,高中
receipt,rɪ'sit,收据，收条,,,人教版高中选修11,3,,,人教版 高中选修11,高中
outweigh,'aʊt'we,比……更重要，胜过,,,人教版高中选修11,3,,,人教版 高中选修11,高中
ensure,ɪn'ʃʊr,确保，保证,,,人教版高中选修11,3,,,人教版 高中选修11,高中
reproach,rɪ'protʃ,责骂，责备,,,人教版高中选修11,3,,,人教版 高中选修11,高中
jealousy,'dʒɛləsi,嫉妒，羡慕,,,人教版高中选修11,3,,,人教版 高中选修11,高中
cease,sis,结束，停息，终止,,,人教版高中选修11,3,,,人教版 高中选修11,高中
cease to be,,不再是,,,人教版高中选修11,3,,,人教版 高中选修11,高中
count up,,把……加起来,,,人教版高中选修11,3,,,人教版 高中选修11,高中
reinforce,，riɪn'fɔrs,增强，补充,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Odysseus,əu'disju:s,奥德修斯,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Trojan,,（古代小亚细亚）特洛伊（Troy）的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Ithaca,'iθəkə,伊萨卡岛（希腊西部爱奥尼海中亚群岛之一）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Telemachus,ti'leməkəs; tə-,忒勒玛科斯（Odysseus 和 Penelope 之子）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
split,splɪt,分开，分离,,,人教版高中选修11,3,,,人教版 高中选修11,高中
violate,'vaɪəlet,违犯，违反,,,人教版高中选修11,3,,,人教版 高中选修11,高中
temporary,ˈtempəreri,临时的，暂时的，一时的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Penelope,pə'nɛləpi,珀涅罗珀（Odysseus 的忠实妻子）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
statesman,'stetsmən,政治家，国务活动家,,,人教版高中选修11,3,,,人教版 高中选修11,高中
statesmanlike,'stetsmən'laɪk,有政治家才干和风度的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
unconditional,，ʌnkən'dɪʃənl,无条件的，无限制的，绝对的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Cyclops,'saɪklɑps,塞克罗伯斯（希腊神话独眼巨人）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
scar,skɑr,疤，伤疤；创伤,,,人教版高中选修11,3,,,人教版 高中选修11,高中
howl,haʊl,嚎叫，呼叫；咆哮,,,人教版高中选修11,3,,,人教版 高中选修11,高中
merciful,'mɝsɪfl,仁慈的，宽容的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
at the crack of dawn,,黎明，大清早,,,人教版高中选修11,3,,,人教版 高中选修11,高中
quick as a flash,,立刻，马上，一刹那,,,人教版高中选修11,3,,,人教版 高中选修11,高中
hatch,hætʃ,孵化，出壳,,,人教版高中选修11,3,,,人教版 高中选修11,高中
whistle,'wɪsl,哨子，口哨,,,人教版高中选修11,3,,,人教版 高中选修11,高中
heel,hil,脚后跟，踵,,,人教版高中选修11,3,,,人教版 高中选修11,高中
a wolf in sheep's clothing,,披着羊皮的狼，伪装好友的敌人,,,人教版高中选修11,3,,,人教版 高中选修11,高中
pint,paɪnt,品脱（等于05 夸脱，英制液量 0568 升，美制液量 0473 升）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
dead to the world,,熟睡的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
socket,'sɑkɪt,孔，洞；眼窝,,,人教版高中选修11,3,,,人教版 高中选修11,高中
stagger,'stægɚ,蹒跚，摇晃，踉跄,,,人教版高中选修11,3,,,人教版 高中选修11,高中
agony,'æɡəni,极度的痛苦,,,人教版高中选修11,3,,,人教版 高中选修11,高中
belly,'bɛli,腹部,,,人教版高中选修11,3,,,人教版 高中选修11,高中
wrestle,'rɛsl,与……搏斗，把……摔倒,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Circe,'sə:si,瑟茜（希腊神话女巫，有把人变成猪的法术）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
marble,'mɑrbl,大理石,,,人教版高中选修11,3,,,人教版 高中选修11,高中
arch,ɑrtʃ,拱门,,,人教版高中选修11,3,,,人教版 高中选修11,高中
coarse,kɔrs,粗糙的；鲁莽的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
pillow,'pɪlo,枕头,,,人教版高中选修11,3,,,人教版 高中选修11,高中
quilt,kwɪlt,被褥，被子,,,人教版高中选修11,3,,,人教版 高中选修11,高中
trough,trɔf,饲料槽,,,人教版高中选修11,3,,,人教版 高中选修11,高中
slice,slaɪs,片，薄片,,,人教版高中选修11,3,,,人教版 高中选修11,高中
wear off,,逐渐消失，磨灭，损耗,,,人教版高中选修11,3,,,人教版 高中选修11,高中
saucer,'sɔsɚ,茶托，茶杯碟，碟状物,,,人教版高中选修11,3,,,人教版 高中选修11,高中
circus,'sɝkəs,马戏团，马戏表演,,,人教版高中选修11,3,,,人教版 高中选修11,高中
freeway,'friwe,高速公路,,,人教版高中选修11,3,,,人教版 高中选修11,高中
plug,plʌɡ,电插头，插销,,,人教版高中选修11,3,,,人教版 高中选修11,高中
hydrogen,'haɪdrədʒən,氢,,,人教版高中选修11,3,,,人教版 高中选修11,高中
clay,kle,粘土,,,人教版高中选修11,3,,,人教版 高中选修11,高中
moustache,mə'stɑʃ,胡子,,,人教版高中选修11,3,,,人教版 高中选修11,高中
mustard,'mʌstɚd,芥末,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Theseus,'θi:sju:s; -siəs,忒修斯（希腊神话雅典王子）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
enlarge,ɪn'lɑrdʒ,增大，扩大,,,人教版高中选修11,3,,,人教版 高中选修11,高中
tournament,ˈtɝ​nəmənt,联赛，集锦塞，锦标赛，比赛,,,人教版高中选修11,3,,,人教版 高中选修11,高中
fist,fɪst,拳头,,,人教版高中选修11,3,,,人教版 高中选修11,高中
combat,'kɑmbæt,战争，战斗，斗争,,,人教版高中选修11,3,,,人教版 高中选修11,高中
walnut,'wɔlnət,核桃，胡桃,,,人教版高中选修11,3,,,人教版 高中选修11,高中
transparent,træns'pærənt,透明的，显然的，一目了然的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
transparently,,显然地，清楚地,,,人教版高中选修11,3,,,人教版 高中选修11,高中
tug,tʌɡ,用力拉或拖（某物）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
dismay,dɪs'me,使沮丧，使灰心,,,人教版高中选修11,3,,,人教版 高中选修11,高中
pulse,pʌls,脉搏,,,人教版高中选修11,3,,,人教版 高中选修11,高中
zoom,zum,飞驰，飞快地掠过,,,人教版高中选修11,3,,,人教版 高中选修11,高中
zoom in on,,推近，聚焦于,,,人教版高中选修11,3,,,人教版 高中选修11,高中
insignificant,，ɪnsɪɡ'nɪfɪkənt,无关紧要的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Sinis,,西尼斯（古希腊神话中的一个强盗）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Procrustes,prəu'krʌsti:z,普罗克拉斯提斯（古希腊神话传说中 Attica 的一个强盗）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Crete,kri:t,克里特岛（希腊位于地中海西部的一个岛屿）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
fleece,flis,羊毛,,,人教版高中选修11,3,,,人教版 高中选修11,高中
Perseus,'pə:sju:s; -siəs,珀尔休斯（希腊主神宙斯之女，杀死怪 Medusa 的英雄）,,,人教版高中选修11,3,,,人教版 高中选修11,高中
vice versa,，vaisi'və:sə,反之亦然,,,人教版高中选修11,3,,,人教版 高中选修11,高中
(be) faced with,,面临,,,人教版高中选修11,3,,,人教版 高中选修11,高中
scholarship,'skɑlɚʃɪp,奖学金,,,人教版高中选修11,3,,,人教版 高中选修11,高中
in disbelief,,不相信，怀疑,,,人教版高中选修11,3,,,人教版 高中选修11,高中
drop into,,进入（某地），顺便拜访,,,人教版高中选修11,3,,,人教版 高中选修11,高中
unsettling,ʌn'sɛtlɪŋ,使人不安的，（消息）混乱的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
dozens of,,许多的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
now and again,,不时地，有时,,,人教版高中选修11,3,,,人教版 高中选修11,高中
expectantly,,预期地，期望地，期待地,,,人教版高中选修11,3,,,人教版 高中选修11,高中
suck,sʌk,吸，吮,,,人教版高中选修11,3,,,人教版 高中选修11,高中
co-operate,kəu'ɔpəreit,（常与 with 连用）合作,,,人教版高中选修11,3,,,人教版 高中选修11,高中
hand out,,拿出，分发,,,人教版高中选修11,3,,,人教版 高中选修11,高中
preference,'prɛfrəns,偏爱，优先选择,,,人教版高中选修11,3,,,人教版 高中选修11,高中
pleasureable,,愉快的，快乐的，高兴的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
anticipation,æn，tɪsɪ'peʃən,预期，预想，期待,,,人教版高中选修11,3,,,人教版 高中选修11,高中
intellectual,，ɪntə'lɛktʃuəl,有智力的，智力的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
arithmetic,ə'rɪθmətɪk,算术学，算术,,,人教版高中选修11,3,,,人教版 高中选修11,高中
algebra,'ældʒɪbrə,代数，代数学,,,人教版高中选修11,3,,,人教版 高中选修11,高中
interpersonal,'ɪntɚ'pɝsnl,人际的，人与人之间的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
complex,ˈkɑmplɛks;kəmˈplɛks,复杂的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
agro-scientifc,,农业科学的,,,人教版高中选修11,3,,,人教版 高中选修11,高中
core,kɔr,中心，核心,,,人教版高中选修11,3,,,人教版 高中选修11,高中
drop in,,顺便走访,,,人教版高中选修11,3,,,人教版 高中选修11,高中
recommendation,，rɛkəmɛn'deʃən,推荐信，介绍，介绍信,,,人教版高中选修11,3,,,人教版 高中选修11,高中
call on,,拜访,,,人教版高中选修11,3,,,人教版 高中选修11,高中
