text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
aircraft,'ɛr'kræft,飞行器；航空器；飞机,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Cambodian,kæm'bəudiən,柬埔寨人；柬埔寨语,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Korea,kə'rɪr,韩国；朝鲜,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Korean,kə'riən,韩国/朝鲜人；朝鲜/韩语；韩国（人/语）的；朝鲜（人/语）的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Pakistan,'pækistæn,巴基斯坦,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Pakistani,，pæki'stæni,巴基斯坦（人）的；巴基斯坦人,,,人教版高中选修8,3,,,人教版 高中选修8,高中
immigrate,'ɪmɪɡret,移入（外国定居）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
immigration,，ɪmɪ'ɡreʃən,移民人数；移民入境,,,人教版高中选修8,3,,,人教版 高中选修8,高中
racial,'reʃl,人种的；种族的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
crossing,'krɔsɪŋ,横渡；横越；十字路口；人行横道,,,人教版高中选修8,3,,,人教版 高中选修8,高中
vice,vaɪs,代理的；副职的；罪恶，罪行,,,人教版高中选修8,3,,,人教版 高中选修8,高中
nephew,'nɛfju,侄子；外甥,,,人教版高中选修8,3,,,人教版 高中选修8,高中
pole,pol,地极；电极；磁极,,,人教版高中选修8,3,,,人教版 高中选修8,高中
applicant,'æplɪkənt,申请人,,,人教版高中选修8,3,,,人教版 高中选修8,高中
customs,'kʌstəmz,海关；,,,人教版高中选修8,3,,,人教版 高中选修8,高中
socialist,'soʃəlɪst,社会主义者；社会党人；社会主义者的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
socialism,'soʃəlɪzəm,社会主义,,,人教版高中选修8,3,,,人教版 高中选修8,高中
occur,ə'kɝ,发生；出现,,,人教版高中选修8,3,,,人教版 高中选修8,高中
cattle,'kætl,牛（总称）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Hispanic,hi'spænik,（美）讲西班牙语的美国人,,,人教版高中选修8,3,,,人教版 高中选修8,高中
indicate,'ɪndɪket,表明；暗示；指出；指示,,,人教版高中选修8,3,,,人教版 高中选修8,高中
back to back,,背靠背,,,人教版高中选修8,3,,,人教版 高中选修8,高中
luggage,'lʌɡɪdʒ,行李（<美>baggage）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
shave,ʃev,刮；剃,,,人教版高中选修8,3,,,人教版 高中选修8,高中
cable,'kebl,电缆；缆绳,,,人教版高中选修8,3,,,人教版 高中选修8,高中
cable car,,缆车；（美）有轨缆车,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Andrew Hallidie,,安德鲁•海利迪,,,人教版高中选修8,3,,,人教版 高中选修8,高中
tram,træm,（有轨）电车,,,人教版高中选修8,3,,,人教版 高中选修8,高中
apparent,ə'pærənt,显而易见的；显然的；表面上的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
apparently,ə'pærəntli,据说,,,人教版高中选修8,3,,,人教版 高中选修8,高中
brake,brek,闸；刹车；制动器；刹（车）；用制动器减速,,,人教版高中选修8,3,,,人教版 高中选修8,高中
conductor,kən'dʌktɚ,（乐队）指挥；（公车）售票员；列车员,,,人教版高中选修8,3,,,人教版 高中选修8,高中
slip,slɪp,滑动；滑行；滑跤；滑动；滑倒,,,人教版高中选修8,3,,,人教版 高中选修8,高中
wharf,wɔrf,码头,,,人教版高中选修8,3,,,人教版 高中选修8,高中
bakery,'bekəri,面包房；面包厂,,,人教版高中选修8,3,,,人教版 高中选修8,高中
ferry,'fɛri,渡船；渡口；摆渡；渡运,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Angel Island,,天使岛,,,人教版高中选修8,3,,,人教版 高中选修8,高中
team up with,,与……合作或一起工作,,,人教版高中选修8,3,,,人教版 高中选修8,高中
hire,'haɪɚ,租用；雇用；租用；雇用,,,人教版高中选修8,3,,,人教版 高中选修8,高中
fascinating,'fæsɪnetɪŋ,迷人的；吸引人的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
mark out,,划线；标出……界线,,,人教版高中选修8,3,,,人教版 高中选修8,高中
seagull,'siɡʌl,海鸥,,,人教版高中选修8,3,,,人教版 高中选修8,高中
take in,,吸收,,,人教版高中选修8,3,,,人教版 高中选修8,高中
angle,'æŋɡl,角；角度,,,人教版高中选修8,3,,,人教版 高中选修8,高中
a great many,,许多；很多,,,人教版高中选修8,3,,,人教版 高中选修8,高中
a good many,,许多；很多,,,人教版高中选修8,3,,,人教版 高中选修8,高中
apply for,,申请；请示得到,,,人教版高中选修8,3,,,人教版 高中选修8,高中
nowhere,'no'wɛr,无处；到处都无,,,人教版高中选修8,3,,,人教版 高中选修8,高中
miserable,'mɪzrəbl,痛苦的；悲惨的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
punishment,'pʌnɪʃmənt,惩罚；处罚,,,人教版高中选修8,3,,,人教版 高中选修8,高中
justice,'dʒʌstɪs,公正；公平,,,人教版高中选修8,3,,,人教版 高中选修8,高中
mourn,mɔrn,哀悼；悼念；表示悲痛,,,人教版高中选修8,3,,,人教版 高中选修8,高中
civil,'sɪvl,公民的；国内的；民间的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
authority,ə'θɔrəti,权力；当局；官方；权威,,,人教版高中选修8,3,,,人教版 高中选修8,高中
reform,rɪ'fɔrm,改革；革新；改革；改造；改良,,,人教版高中选修8,3,,,人教版 高中选修8,高中
grasp,ɡræsp,抓住；抓紧；掌握；领会；抓住；抓紧；理解力，领悟力,,,人教版高中选修8,3,,,人教版 高中选修8,高中
thoughtful,'θɔtfl,关切的；体贴的；深思的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
thankful,'θæŋkfl,感激的；感谢的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
insert,'ɪnsɝt,插入；嵌入,,,人教版高中选修8,3,,,人教版 高中选修8,高中
differ,'dɪfɚ,不同；相异,,,人教版高中选修8,3,,,人教版 高中选修8,高中
exact,ɪɡ'zækt,精确的；准确的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
cutting,'kʌtɪŋ,剪枝；剪报,,,人教版高中选修8,3,,,人教版 高中选修8,高中
twin,twɪn,双胞胎之一；孪生儿之一；成对的；成双的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
identical,aɪ'dɛntɪkl,同一的；一模一样的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
commercial,kə'mɝʃəl,商业的；贸易的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
straightforward,，stret'fɔrwɚd,简单的；直接的；坦率的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
complicated,'kɑmplɪketɪd,复杂的；难懂的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
undertake,，ʌndɚ'tek,着手；从事；承担,,,人教版高中选修8,3,,,人教版 高中选修8,高中
pay off,,偿清；得到好结果；取得成功,,,人教版高中选修8,3,,,人教版 高中选修8,高中
breakthrough,'brek'θrʊ,突破,,,人教版高中选修8,3,,,人教版 高中选修8,高中
procedure,prə'sidʒɚ,程序；步骤；手续,,,人教版高中选修8,3,,,人教版 高中选修8,高中
nucleus,'nuklɪəs,原子核；中心,,,人教版高中选修8,3,,,人教版 高中选修8,高中
somatic,so'mætɪk,躯体的；肉体的；细胞体的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
embryo,'ɛmbrɪo,胚；胚胎；萌牙时期,,,人教版高中选修8,3,,,人教版 高中选修8,高中
carrier,'kærɪɚ,携带者；搬运工；运输工具,,,人教版高中选修8,3,,,人教版 高中选修8,高中
cast,kæst,投射〔光或影〕,,,人教版高中选修8,3,,,人教版 高中选修8,高中
cast down,,沮丧；不愉快,,,人教版高中选修8,3,,,人教版 高中选修8,高中
altogether,，ɔltə'ɡɛðɚ,总共；完全地,,,人教版高中选修8,3,,,人教版 高中选修8,高中
arbitrary,ˈɑːrbətreri,任意的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
fate,fet,命运；天命,,,人教版高中选修8,3,,,人教版 高中选修8,高中
correction,kə'rɛkʃən,改正；纠正；修正,,,人教版高中选修8,3,,,人教版 高中选修8,高中
object,'ɑbdʒɛkt,反对；不赞成,,,人教版高中选修8,3,,,人教版 高中选修8,高中
objection,əb'dʒɛkʃən,异议；不赞成；反对,,,人教版高中选修8,3,,,人教版 高中选修8,高中
impact,ɪm'pækt,影响；撞击力；冲击力,,,人教版高中选修8,3,,,人教版 高中选修8,高中
medium,'midɪəm,媒介；手段；工具,,,人教版高中选修8,3,,,人教版 高中选修8,高中
the media,,大众传播媒体（如电视、报纸等）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
obtain,əb'ten,获得；赢得,,,人教版高中选修8,3,,,人教版 高中选修8,高中
attain,ə'ten,到达（水平、年龄、状况等）；获得,,,人教版高中选修8,3,,,人教版 高中选修8,高中
moral,'mɔrəl,道德（上）的；伦理的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
conservative,kən'sɝvətɪv,保守的；守旧的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
forbid,fɚ'bɪd,禁止；不准,,,人教版高中选修8,3,,,人教版 高中选修8,高中
accumulate,ə'kjumjəlet,积累；聚积,,,人教版高中选修8,3,,,人教版 高中选修8,高中
in favour of,,赞成；支持,,,人教版高中选修8,3,,,人教版 高中选修8,高中
side road,,旁路；支线；岔道 (<美>sidewalk),,,人教版高中选修8,3,,,人教版 高中选修8,高中
constitution,'kɑnstə'tʊʃən,宪法；章程,,,人教版高中选修8,3,,,人教版 高中选修8,高中
compulsory,kəmˈpʌlsərɪ,必须做的；义务的；强迫的；强制的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
opera,'ɑprə,歌剧,,,人教版高中选修8,3,,,人教版 高中选修8,高中
chorus,'kɔrəs,合唱；合唱队,,,人教版高中选修8,3,,,人教版 高中选修8,高中
loaf,lof,一条（面包）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
flour,'flaʊr,面粉,,,人教版高中选修8,3,,,人教版 高中选修8,高中
owe,o,欠（账、钱、人情等）；归功于……,,,人教版高中选修8,3,,,人教版 高中选修8,高中
shortly,'ʃɔrtli,立刻；不久,,,人教版高中选修8,3,,,人教版 高中选修8,高中
retire,rɪ'taɪɚ,退休；离开,,,人教版高中选修8,3,,,人教版 高中选修8,高中
bother,'bɑðɚ,打扰；操心；烦扰,,,人教版高中选修8,3,,,人教版 高中选修8,高中
(be) bound to (do),,一定或注定（做）……,,,人教版高中选修8,3,,,人教版 高中选修8,高中
assumption,ə'sʌmpʃən,假定；设想,,,人教版高中选修8,3,,,人教版 高中选修8,高中
regulation,ˌrɛɡjəˈleʃən,规则；规章；法规,,,人教版高中选修8,3,,,人教版 高中选修8,高中
nonsense,'nɑnsɛns,胡说；无稽之谈；废话,,,人教版高中选修8,3,,,人教版 高中选修8,高中
popularity,，pɑpju'lærəti,受人喜爱；流行,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Jurassic Park,,侏罗纪公园（美国电影名）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
strike,straɪk,打；撞击；罢工,,,人教版高中选修8,3,,,人教版 高中选修8,高中
strike...into one's heart,,使……刻骨铭心,,,人教版高中选修8,3,,,人教版 高中选修8,高中
bison,'baɪsn,北美或欧洲野牛,,,人教版高中选修8,3,,,人教版 高中选修8,高中
calf,kæf,小牛；牛犊,,,人教版高中选修8,3,,,人教版 高中选修8,高中
from time to time,,不时；偶尔,,,人教版高中选修8,3,,,人教版 高中选修8,高中
bring back to life,,使复生；使复活,,,人教版高中选修8,3,,,人教版 高中选修8,高中
initial,ɪ'nɪʃəl,最初的；开始的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
DNA,,脱氧核糖核酸,,,人教版高中选修8,3,,,人教版 高中选修8,高中
vain,ven,虚荣的；自负的；徒劳的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
in vain,,白费力气；枉费心机,,,人教版高中选修8,3,,,人教版 高中选修8,高中
resist,rɪ'zɪst,对抗；抵抗,,,人教版高中选修8,3,,,人教版 高中选修8,高中
drawback,'drɔbæk,缺点；不利条件,,,人教版高中选修8,3,,,人教版 高中选修8,高中
merely,'mɪrli,仅；只；不过,,,人教版高中选修8,3,,,人教版 高中选修8,高中
restore,rɪ'stɔr,恢复；使恢复原状；重建,,,人教版高中选修8,3,,,人教版 高中选修8,高中
aurochs,'ɔrɑks,原牛（古代欧洲野牛，已灭绝）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
decoration,，dɛkə'reʃən,装饰,,,人教版高中选修8,3,,,人教版 高中选修8,高中
unable,ʌn'ebl,不能的；不会的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
great auk,,大海雀（已灭绝）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
feather,'fɛðɚ,羽毛,,,人教版高中选修8,3,,,人教版 高中选修8,高中
quagga,'kwæɡə,白氏斑马（已灭绝）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
fairly,'fɛrli,相当地；公平地,,,人教版高中选修8,3,,,人教版 高中选修8,高中
in good condition,,状况很好；情况很好,,,人教版高中选修8,3,,,人教版 高中选修8,高中
in poor condition,,状况很坏；情况很坏,,,人教版高中选修8,3,,,人教版 高中选修8,高中
turkey,'tɝki,火鸡,,,人教版高中选修8,3,,,人教版 高中选修8,高中
dye,daɪ,给……染色；染；染色剂,,,人教版高中选修8,3,,,人教版 高中选修8,高中
claw,klɔ,爪；脚爪,,,人教版高中选修8,3,,,人教版 高中选修8,高中
adore,ə'dɔr,崇拜；爱慕；喜爱,,,人教版高中选修8,3,,,人教版 高中选修8,高中
hatch,hætʃ,孵出；孵卵；孵化,,,人教版高中选修8,3,,,人教版 高中选修8,高中
reasonable,'riznəbl,合情理的；讲道理的；公道的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
amphibious,æm'fɪbɪəs,两栖（类）的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
George Stephenson,,乔治•斯蒂芬森（英国发明家，蒸汽机的发明人）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
patent,'pætnt,专利证书；专利权,,,人教版高中选修8,3,,,人教版 高中选修8,高中
call up,,给……打电话,,,人教版高中选修8,3,,,人教版 高中选修8,高中
courtyard,'kɔrtjɑrd,院子；庭院；天井,,,人教版高中选修8,3,,,人教版 高中选修8,高中
now and then,,偶尔；有时,,,人教版高中选修8,3,,,人教版 高中选修8,高中
walnut,'wɔlnət,胡桃；胡桃木,,,人教版高中选修8,3,,,人教版 高中选修8,高中
distinguish,dɪ'stɪŋɡwɪʃ,辨别；显示……的差别；使……有所不同,,,人教版高中选修8,3,,,人教版 高中选修8,高中
merciful,'mɝsɪfl,宽大的；仁慈的；慈悲的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
product,'prɑdʌkt,产品,,,人教版高中选修8,3,,,人教版 高中选修8,高中
powder,'paʊdɚ,粉末,,,人教版高中选修8,3,,,人教版 高中选修8,高中
set about,,开始；着手,,,人教版高中选修8,3,,,人教版 高中选修8,高中
perfume,pɚ'fjum,香水；香味,,,人教版高中选修8,3,,,人教版 高中选修8,高中
stainless,ˈsteɪnlɪs,无锈的；不锈的；没有污点的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
jelly,'dʒɛli,果冻；果冻状物,,,人教版高中选修8,3,,,人教版 高中选修8,高中
cube,kjʊb,立方体；立方,,,人教版高中选修8,3,,,人教版 高中选修8,高中
cubic,'kjubɪk,立方的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
abrupt,ə'brʌpt,突然的；意外的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
abruptly,ə'brʌptli,突然地；唐突地,,,人教版高中选修8,3,,,人教版 高中选修8,高中
convenient,kənˈvinjənt,便利的；方便的；就近的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
caution,'kɔʃən,小心；谨慎,,,人教版高中选修8,3,,,人教版 高中选修8,高中
expectation,，ɛkspɛk'teʃən,预料；期待；期望,,,人教版高中选修8,3,,,人教版 高中选修8,高中
passive,'pæsɪv,被动的；消极的；被动语态的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
merry,'mɛri,愉快的；高兴的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
merrily,'mɛrəli,高兴地；愉快地,,,人教版高中选修8,3,,,人教版 高中选修8,高中
seize,siz,抓住；捉住；夺,,,人教版高中选修8,3,,,人教版 高中选修8,高中
recognition,，rɛkəɡ'nɪʃən,认可；承认；认出,,,人教版高中选修8,3,,,人教版 高中选修8,高中
criterion,kraɪˈtɪriən,（评判的）标准；尺度,,,人教版高中选修8,3,,,人教版 高中选修8,高中
claim,klem,声称；主张；要求；声称；主张；要求,,,人教版高中选修8,3,,,人教版 高中选修8,高中
valid,'vælɪd,有效的；确凿的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
file,faɪl,文件；档案；文件夹；将……归档；提交,,,人教版高中选修8,3,,,人教版 高中选修8,高中
ripe,raɪp,熟的；成熟的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
string,strɪŋ,线；绳子；一串,,,人教版高中选修8,3,,,人教版 高中选修8,高中
glue,ɡlu,胶；胶水；粘贴；粘合,,,人教版高中选修8,3,,,人教版 高中选修8,高中
rod,rɑd,杆；棒,,,人教版高中选修8,3,,,人教版 高中选修8,高中
freezing,'frizɪŋ,冰冻的；严寒的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
greengrocer,'ɡrinɡrosɚ,果蔬商；蔬菜水果店,,,人教版高中选修8,3,,,人教版 高中选修8,高中
identification,aɪˌdentɪfɪ'keʃn,身份证明；鉴定；辨认；确定,,,人教版高中选修8,3,,,人教版 高中选修8,高中
directory,dəˈrɛktəri; (also) daɪˈrɛktəri,电话簿,,,人教版高中选修8,3,,,人教版 高中选修8,高中
dial,'daɪəl,拨（电话）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
rainfall,'ren'fɔl,降雨,,,人教版高中选修8,3,,,人教版 高中选修8,高中
courtroom,'kɔrt'rʊm; 'kɔrt'rʊm,法庭；审判室,,,人教版高中选修8,3,,,人教版 高中选修8,高中
innocent,'ɪnəsnt,清白的；无罪的；天真的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
lantern,'læntɚn,灯笼；提灯,,,人教版高中选修8,3,,,人教版 高中选修8,高中
bear,bɛr,忍受；忍耐；负担,,,人教版高中选修8,3,,,人教版 高中选修8,高中
jam,dʒæm,果酱；堵塞；阻塞,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Alexander Graham,,亚历山大•格雷厄姆•贝尔,,,人教版高中选修8,3,,,人教版 高中选修8,高中
microphone,'maɪkrə'fon,麦克风；话筒,,,人教版高中选修8,3,,,人教版 高中选修8,高中
forehead,'fɔr'hɛd,额头,,,人教版高中选修8,3,,,人教版 高中选修8,高中
beaten track,,被踩出来的路；常规；惯例,,,人教版高中选修8,3,,,人教版 高中选修8,高中
occasionally,o'keʒənəli,偶然地；不时地,,,人教版高中选修8,3,,,人教版 高中选修8,高中
dive into,,迅速把手伸入；一心投入,,,人教版高中选修8,3,,,人教版 高中选修8,高中
dynamic,daɪ'næmɪk,充满活力的；精力充沛的；动态的；发展变化的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
set out (to do),,开始（做）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
multiple,'mʌltəpl,多种的；多样的；多类型的；倍数,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Morse,mɔ:s,莫尔斯电码,,,人教版高中选修8,3,,,人教版 高中选修8,高中
dot,dɑt,点；小圆点；以小圆点标出；分散,,,人教版高中选修8,3,,,人教版 高中选修8,高中
tap,tæp,轻打；轻拍；轻敲；轻轻地敲击（声）；（水）龙头,,,人教版高中选修8,3,,,人教版 高中选修8,高中
wire,'waɪɚ,金属丝；电线,,,人教版高中选修8,3,,,人教版 高中选修8,高中
straw,strɔ,稻草；麦秆；饮料吸管,,,人教版高中选修8,3,,,人教版 高中选修8,高中
reproduce,，riprə'dus,复制；再现……的形象或声音,,,人教版高中选修8,3,,,人教版 高中选修8,高中
current,kɝ​ənt,（水或气）流；电流；现在的；当前的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
helicopter,'hɛlɪkɑptɚ,直升飞机,,,人教版高中选修8,3,,,人教版 高中选修8,高中
triangle,'traɪæŋɡl,三角形；三角形物体,,,人教版高中选修8,3,,,人教版 高中选修8,高中
tetrahedron,，tɛtrə'hidrən,四面体,,,人教版高中选修8,3,,,人教版 高中选修8,高中
stable,'stebl,稳固的；稳定的；安定的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
invaluable,ɪn'væljʊəbl,无价的；极宝贵的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
associate,ə'soʃɪet,联想；联系；同伴；伙伴,,,人教版高中选修8,3,,,人教版 高中选修8,高中
practical,'præktɪkl,实际的；实践的；；实用的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
James Dyson,,詹姆斯•戴森（英国发明家）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
refrigerator,rɪ'frɪdʒəretɚ,冰箱,,,人教版高中选修8,3,,,人教版 高中选修8,高中
court,kɔrt,法庭；法院；朝廷,,,人教版高中选修8,3,,,人教版 高中选修8,高中
extension,ɪk'stɛnʃən,电话分机；扩大；延伸,,,人教版高中选修8,3,,,人教版 高中选修8,高中
hang on,,顶住；不挂断；稍等,,,人教版高中选修8,3,,,人教版 高中选修8,高中
out of order,,次序颠倒；发生故障,,,人教版高中选修8,3,,,人教版 高中选修8,高中
get through,,（设法）做完；通过；设法联系上（尤指打通电话）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
ring back,,回复电话,,,人教版高中选修8,3,,,人教版 高中选修8,高中
ring off,,挂断电话,,,人教版高中选修8,3,,,人教版 高中选修8,高中
version,'vɝʒn,版本；译本,,,人教版高中选修8,3,,,人教版 高中选修8,高中
competence,'kɑmpɪtəns,能力；胜任；本领；技能,,,人教版高中选修8,3,,,人教版 高中选修8,高中
competent,'kɑmpɪtənt,能胜任的；有能力的；称职的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
jeep,dʒip,吉普车,,,人教版高中选修8,3,,,人教版 高中选修8,高中
personnel,，pɝsə'nɛl,人力资源；人事部；全体人员,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Pygmalion,piɡ'meiljən,皮格马利翁（希腊神话）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
George Bernard Shaw,,乔治•伯纳德•萧 （也译萧伯纳，英国剧作家）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
adaptation,，ædæp'teʃən,改编本；适应（性）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
classic,'klæsɪk,经典的；第一流的；经典著作,,,人教版高中选修8,3,,,人教版 高中选修8,高中
caption,'kæpʃən,（图片上的）说明文字；（电视、电影）字幕；（杂志等文章的）标题；,,,人教版高中选修8,3,,,人教版 高中选修8,高中
plot,plɑt,阴谋；情节,,,人教版高中选修8,3,,,人教版 高中选修8,高中
professor,prə'fɛsɚ,教授,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Higgins,,希金斯 （姓）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
phonetics,fə'nɛtɪks,语音学,,,人教版高中选修8,3,,,人教版 高中选修8,高中
colonel,'kɝnl,（陆军）上校,,,人教版高中选修8,3,,,人教版 高中选修8,高中
Pickering,'pikəriŋ,皮克林（姓）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
fateful,'fetfl,重要的；决定性的；命中注定的,,,人教版高中选修8,3,,,人教版 高中选修8,高中
whistle,'wɪsl,吹口哨；发出汽笛声；口哨声；汽笛声,,,人教版高中选修8,3,,,人教版 高中选修8,高中
garment,'gɑrmənt,（一件）衣服（外套、裙、袍等）；服装,,,人教版高中选修8,3,,,人教版 高中选修8,高中
woollen,'wʊlən,毛纺的；纯毛的（<美>woolen）,,,人教版高中选修8,3,,,人教版 高中选修8,高中
