text,phonetic,meaning,example,audio,tag,difficulty,root,inflections,source,grade
give off,,发出（蒸汽，光等）,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Lionel Greenstreet,,莱昂内尔.格林斯特里特,,,人教版高中选修10,3,,,人教版 高中选修10,高中
bored,bɔrd,无聊的，无聊的，烦人的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
liver,'lɪvɚ,肝脏,,,人教版高中选修10,3,,,人教版 高中选修10,高中
chef,ʃɛf,厨师，主厨,,,人教版高中选修10,3,,,人教版 高中选修10,高中
changeable,'tʃendʒəbl,可改变的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
caution,'kɔʃən,小心，谨慎，警告,,,人教版高中选修10,3,,,人教版 高中选修10,高中
sun-blindness,,日盲症，（因阳光强烈导致的暂时）失明,,,人教版高中选修10,3,,,人教版 高中选修10,高中
admirable,'ædmərəbl,令人钦佩的，绝妙的，极好的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
commitment,kə'mɪtmənt,许诺，委托事项，承担义务,,,人教版高中选修10,3,,,人教版 高中选修10,高中
proverb,'prɑvɝb,谚语,,,人教版高中选修10,3,,,人教版 高中选修10,高中
King Lear,,李尔王,,,人教版高中选修10,3,,,人教版 高中选修10,高中
respectful,rɪ'spɛktfəl,尊敬的，恭敬的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
disrespectful,disri，spektful,失礼的，无礼的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
disrespectfully,,失礼地，无理地,,,人教版高中选修10,3,,,人教版 高中选修10,高中
emperor,'ɛmpərɚ,皇帝，君主,,,人教版高中选修10,3,,,人教版 高中选修10,高中
shorten,'ʃɔrtn,缩短，使变短,,,人教版高中选修10,3,,,人教版 高中选修10,高中
modernize,mɑdɚnˌaɪz,使现代化,,,人教版高中选修10,3,,,人教版 高中选修10,高中
throne,θron,王座，王位,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Regan,,里根,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Goneril,'ɡɔnəril,贡纳莉,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Cordelia,kɔ:'di:ljə,科迪莉亚,,,人教版高中选修10,3,,,人教版 高中选修10,高中
duke,dʊk,公爵,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Albany,'ɔ:bəni,奥尔巴尼,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Cornwall,'kɔ:nwɔ:l,康沃尔,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Kent,kent,肯特,,,人教版高中选修10,3,,,人教版 高中选修10,高中
burden,'bɝdn,负担，担子,,,人教版高中选修10,3,,,人教版 高中选修10,高中
hand over,'hænd，əuvə(r),移交（权力、责任）,,,人教版高中选修10,3,,,人教版 高中选修10,高中
responsibility,rɪˌspɑːnsəˈbɪləti,责任，职责,,,人教版高中选修10,3,,,人教版 高中选修10,高中
boundary,'baʊndri,边界，分界线,,,人教版高中选修10,3,,,人教版 高中选修10,高中
allocate,'æləket,分派，分配,,,人教版高中选修10,3,,,人教版 高中选修10,高中
whichever,wɪtʃ'ɛvɚ,无论哪一个，任何,,,人教版高中选修10,3,,,人教版 高中选修10,高中
darling,'dɑrlɪŋ,心爱的人；亲爱的，可爱的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
adore,ə'dɔr,爱慕；喜爱,,,人教版高中选修10,3,,,人教版 高中选修10,高中
pray,pre,祈祷；恳求，请,,,人教版高中选修10,3,,,人教版 高中选修10,高中
care for,,关怀，照顾,,,人教版高中选修10,3,,,人教版 高中选修10,高中
majesty,'mædʒəsti,最高权威，王权；雄伟,,,人教版高中选修10,3,,,人教版 高中选修10,高中
lord,lɔrd,封建领主，地主，统治者；（宗）上帝,,,人教版高中选修10,3,,,人教版 高中选修10,高中
bridegroom,'braɪdɡrum,新郎,,,人教版高中选修10,3,,,人教版 高中选修10,高中
distribute,dɪ'strɪbjut,分发，分配,,,人教版高中选修10,3,,,人教版 高中选修10,高中
troop,trʊp,(pl)军队；英文释义：〔集结在一起活动的〕一群人[动物],,,人教版高中选修10,3,,,人教版 高中选修10,高中
contradict,'kɑntrə'dɪkt,同……矛盾或抵触；反驳,,,人教版高中选修10,3,,,人教版 高中选修10,高中
hear out,,听某人把话说完,,,人教版高中选修10,3,,,人教版 高中选修10,高中
on behalf of,,代表……,,,人教版高中选修10,3,,,人教版 高中选修10,高中
flattery,'flætəri,奉承，恭维话,,,人教版高中选修10,3,,,人教版 高中选修10,高中
flatter,'flætɚ,过分夸赞，奉承，恭维,,,人教版高中选修10,3,,,人教版 高中选修10,高中
beyond question,,无可争辩，毫无疑问,,,人教版高中选修10,3,,,人教版 高中选修10,高中
speak out,,大胆地说，大声地说,,,人教版高中选修10,3,,,人教版 高中选修10,高中
friction,'frɪkʃən,矛盾，冲突；摩擦,,,人教版高中选修10,3,,,人教版 高中选修10,高中
forecast,'fɔrkæst,预报，预测；预测，预报,,,人教版高中选修10,3,,,人教版 高中选修10,高中
oppose,ə'poz,反对，反抗，抵制,,,人教版高中选修10,3,,,人教版 高中选修10,高中
pack up,,把……打包，整理,,,人教版高中选修10,3,,,人教版 高中选修10,高中
frontier,frʌn'tɪr,国界，边疆，边境,,,人教版高中选修10,3,,,人教版 高中选修10,高中
give away,,赠送；泄露,,,人教版高中选修10,3,,,人教版 高中选修10,高中
fond,fɑnd,喜爱的；慈爱的，宠爱的，溺爱的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
be fond of,,喜爱，爱好,,,人教版高中选修10,3,,,人教版 高中选修10,高中
deceitful,dɪ'sitfl,欺诈的，不诚实的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
corrupt,kə'rʌpt,腐败的，贪污的；堕落的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
greedy,'gridi,贪婪的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
greed,ɡrid,贪婪,,,人教版高中选修10,3,,,人教版 高中选修10,高中
innocent,'ɪnəsnt,天真的，无罪的，清白的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
cunning,'kʌnɪŋ,善于骗人的，狡猾的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
strorage,,贮藏，存储，储藏室,,,人教版高中选修10,3,,,人教版 高中选修10,高中
author,'ɔθɚ,作家,,,人教版高中选修10,3,,,人教版 高中选修10,高中
sacrifice,'sækrɪfaɪs,牺牲；献身，祭品,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Stratford-on-Avon,,埃文河畔斯特拉特福镇（莎翁故乡）,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Latin,'lætn,拉丁文，拉丁语；拉丁文的，拉丁语的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
make a name,,出名,,,人教版高中选修10,3,,,人教版 高中选修10,高中
allergic,ə'lɝdʒɪk,过敏的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
sneeze,sniz,喷嚏；打喷嚏,,,人教版高中选修10,3,,,人教版 高中选修10,高中
armchair,'ɑrmtʃɛr,手扶椅，（单座）沙发,,,人教版高中选修10,3,,,人教版 高中选修10,高中
confirm,kən'fɝm,确定,,,人教版高中选修10,3,,,人教版 高中选修10,高中
rewind,，ri'waɪnd,重绕，倒回,,,人教版高中选修10,3,,,人教版 高中选修10,高中
cash,kæʃ,现金；兑现,,,人教版高中选修10,3,,,人教版 高中选修10,高中
cheque,tʃɛk,支票,,,人教版高中选修10,3,,,人教版 高中选修10,高中
signature,'sɪgnətʃɚ,签名，署名,,,人教版高中选修10,3,,,人教版 高中选修10,高中
terminal,tɝ​mənl,终点站，航空集散站,,,人教版高中选修10,3,,,人教版 高中选修10,高中
vacant,'vekənt,空的，空缺的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
dusty,'dʌsti,满是灰尘的，积满灰尘的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Burgundy,'bɝɡəndi,勃艮第,,,人教版高中选修10,3,,,人教版 高中选修10,高中
respond,rɪ'spɑnd,响应，做出反应；回答,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Oswald,'ɔzwəld,奥斯瓦尔德,,,人教版高中选修10,3,,,人教版 高中选修10,高中
staff,stæf,职工，员工,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Caius,,凯厄斯,,,人教版高中选修10,3,,,人教版 高中选修10,高中
suspect,sʌspɛkt; (for v.) səˈspɛkt,怀疑,,,人教版高中选修10,3,,,人教版 高中选修10,高中
insult,ɪn'sʌlt,侮辱，凌辱,,,人教版高中选修10,3,,,人教版 高中选修10,高中
scold,skold,责骂，斥责,,,人教版高中选修10,3,,,人教版 高中选修10,高中
drunken,'drʌŋkən,醉的，喝醉的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
scratch,skrætʃ,抓痕，刮痕,,,人教版高中选修10,3,,,人教版 高中选修10,高中
baggage,'bæɡɪdʒ,行李,,,人教版高中选修10,3,,,人教版 高中选修10,高中
demand,dɪ'mænd,要求，需要,,,人教版高中选修10,3,,,人教版 高中选修10,高中
prop,,（小）道具,,,人教版高中选修10,3,,,人教版 高中选修10,高中
civil,'sɪvl,公民的，国民的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
trolleybus,,无轨电车,,,人教版高中选修10,3,,,人教版 高中选修10,高中
register,'rɛdʒɪstɚ,登记簿；登记，注册,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Maryann Jines,,玛丽安.琼斯,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Montgommery,,蒙哥马利（城市名）,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Martin Luther King Jr.,,马丁.路德.金,,,人教版高中选修10,3,,,人教版 高中选修10,高中
boycott,'bɔɪkɑt,抵制，排斥,,,人教版高中选修10,3,,,人教版 高中选修10,高中
prohibit,prə'hɪbɪt,禁止，阻止,,,人教版高中选修10,3,,,人教版 高中选修10,高中
offence,ə'fɛns,违法行为；冒犯,,,人教版高中选修10,3,,,人教版 高中选修10,高中
unjust,'ʌn'dʒʌst,不公平的，不公正的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
separation,，sɛpə'reʃən,分离，分开,,,人教版高中选修10,3,,,人教版 高中选修10,高中
tradition,trə'dɪʃən,传统,,,人教版高中选修10,3,,,人教版 高中选修10,高中
submit,səb'mɪt,服从，顺从,,,人教版高中选修10,3,,,人教版 高中选修10,高中
unwilling,ʌn'wɪlɪŋ,不愿意的；勉强的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
seize,siz,抓取；逮住；夺取,,,人教版高中选修10,3,,,人教版 高中选修10,高中
seize on,,抓住,,,人教版高中选修10,3,,,人教版 高中选修10,高中
collision,kə'lɪʒən,碰撞，冲突,,,人教版高中选修10,3,,,人教版 高中选修10,高中
collision course,,冲突（的前进或者行动）,,,人教版高中选修10,3,,,人教版 高中选修10,高中
hopeful,'hopfl,怀有希望的，有希望的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
negotiate,nɪ'ɡoʃɪet,商议，谈判，磋商,,,人教版高中选修10,3,,,人教版 高中选修10,高中
chaos,'keɑs,混乱,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Serena,,赛丽娜,,,人教版高中选修10,3,,,人教版 高中选修10,高中
sandal,'sændl,凉鞋,,,人教版高中选修10,3,,,人教版 高中选修10,高中
punctual,'pʌŋtʃʊəl,守时的，准时的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
coincidence,ko'ɪnsɪdəns,巧合,,,人教版高中选修10,3,,,人教版 高中选修10,高中
pedestrian,pə'dɛstrɪən,步行者,,,人教版高中选修10,3,,,人教版 高中选修10,高中
march,mɑrtʃ,行军，前进,,,人教版高中选修10,3,,,人教版 高中选修10,高中
pavement,'pevmənt,人行道；路面,,,人教版高中选修10,3,,,人教版 高中选修10,高中
salute,sə'lut,行礼致敬，敬礼,,,人教版高中选修10,3,,,人教版 高中选修10,高中
abuse,ə'bjus,虐待；滥用；辱骂；虐待；滥用；辱骂,,,人教版高中选修10,3,,,人教版 高中选修10,高中
hostility,hɑ'stɪləti,敌意，恶意,,,人教版高中选修10,3,,,人教版 高中选修10,高中
resolve,rɪ'zɑlv,决心；决定,,,人教版高中选修10,3,,,人教版 高中选修10,高中
prayer,prɛr,祈祷,,,人教版高中选修10,3,,,人教版 高中选修10,高中
bomb,bɑm,炸弹；投弹，轰炸,,,人教版高中选修10,3,,,人教版 高中选修10,高中
supreme,suˈprim,最高的，极度的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
nationwide,，neʃn'waɪd,全国性的，全国的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
constitution,'kɑnstə'tʊʃən,宪法,,,人教版高中选修10,3,,,人教版 高中选修10,高中
constitutional,，kɑnstə'tuʃənl,宪法的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
fundamental,，fʌndə'mɛntl,基础的，基本的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
battle,'bætl,战争，战役,,,人教版高中选修10,3,,,人教版 高中选修10,高中
happiness,'hæpɪnəs,幸福，快乐,,,人教版高中选修10,3,,,人教版 高中选修10,高中
liberty,'lɪbɚti,自由,,,人教版高中选修10,3,,,人教版 高中选修10,高中
skim,skɪm,浏览；轻轻掠过,,,人教版高中选修10,3,,,人教版 高中选修10,高中
evident,'ɛvɪdənt,明显的，显然的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
self-evident,'self'evidənt,不证自明的，不言而喻的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
brief,brif,简短的，短暂的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
discrimination,dɪ，skrɪmɪ'neʃən,歧视,,,人教版高中选修10,3,,,人教版 高中选修10,高中
philosophy,fə'lɑsəfi,哲学，人生观,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Scout,skaʊt,斯考特,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Atticus,,阿提斯库,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Jem,,杰姆,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Arthur,ˈɑːθə,亚瑟,,,人教版高中选修10,3,,,人教版 高中选修10,高中
commit,kə'mɪt,犯罪，做（不合法的或错事）,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Walter Cunningham,,沃尔特.坎宁安,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Caroline,'kærə，laɪn,卡罗琳,,,人教版高中选修10,3,,,人教版 高中选修10,高中
live out,,实践,,,人教版高中选修10,3,,,人教版 高中选修10,高中
creed,krid,信条,,,人教版高中选修10,3,,,人教版 高中选修10,高中
brotherhood,'brʌðɚhʊd,手足情意；兄弟关系,,,人教版高中选修10,3,,,人教版 高中选修10,高中
oasis,o'esɪs,（沙漠中）绿洲；舒适的地方,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Alabama,，ælə'bæmə,阿拉巴马州（美国的一个州）,,,人教版高中选修10,3,,,人教版 高中选修10,高中
symphony,'sɪmfəni,交响乐，交响曲,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Jew,dʒu:,犹太人,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Gentile,,非犹太人，异教徒,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Protestant,'prɑtɪstənt,新教徒,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Catholic,kæθəlɪk,天主教徒,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Negro,'nigro,[过时的]黑人,,,人教版高中选修10,3,,,人教版 高中选修10,高中
almighty,ɔl'maɪti,全能的，有无限权力的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
quotation,kwo'teʃən,引语，引文，语录；引用,,,人教版高中选修10,3,,,人教版 高中选修10,高中
metaphor,'mɛtəfɚ,隐喻，暗喻,,,人教版高中选修10,3,,,人教版 高中选修10,高中
simile,'sɪməli,明喻,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Ewell,,尤厄尔,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Mayella,,梅耶拉,,,人教版高中选修10,3,,,人教版 高中选修10,高中
dominate,'dɑmɪnet,支配，占优势,,,人教版高中选修10,3,,,人教版 高中选修10,高中
efficient,ɪ'fɪʃnt,有效率的，效率高的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
efficiently,ɪ'fɪʃəntli,有效率地，效率高地,,,人教版高中选修10,3,,,人教版 高中选修10,高中
centigrade,'sɛntɪɡred,摄氏温度,,,人教版高中选修10,3,,,人教版 高中选修10,高中
diameter,daɪ'æmɪtɚ,直径,,,人教版高中选修10,3,,,人教版 高中选修10,高中
recipe,'rɛsəpi,菜谱,,,人教版高中选修10,3,,,人教版 高中选修10,高中
booklet,'bʊklət,小册子,,,人教版高中选修10,3,,,人教版 高中选修10,高中
endeavour,ɪndɛvəʳ,尽力，竭力,,,人教版高中选修10,3,,,人教版 高中选修10,高中
competent,'kɑmpɪtənt,有能力的，能胜任的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
up to,,取决于,,,人教版高中选修10,3,,,人教版 高中选修10,高中
caption,'kæpʃən,标题，说明，字幕,,,人教版高中选修10,3,,,人教版 高中选修10,高中
digest,daɪ'dʒɛst,消化,,,人教版高中选修10,3,,,人教版 高中选修10,高中
beneath,bɪˈniːθ,在……之下,,,人教版高中选修10,3,,,人教版 高中选修10,高中
adopt,ə'dɑpt,收养；采纳,,,人教版高中选修10,3,,,人教版 高中选修10,高中
preview,'pri'vjʊ,预习，事先查看,,,人教版高中选修10,3,,,人教版 高中选修10,高中
frequent,'frikwənt,时常发生的，经常的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
in detail,,详细地,,,人教版高中选修10,3,,,人教版 高中选修10,高中
manual,'mænjuəl,手册，指南,,,人教版高中选修10,3,,,人教版 高中选修10,高中
New Zealand,,新西兰,,,人教版高中选修10,3,,,人教版 高中选修10,高中
assess,ə'sɛs,评定，评估,,,人教版高中选修10,3,,,人教版 高中选修10,高中
consult,kən'sʌlt,请教，咨询,,,人教版高中选修10,3,,,人教版 高中选修10,高中
underneath,，ʌndɚ'niθ,在……的下面，在下面,,,人教版高中选修10,3,,,人教版 高中选修10,高中
shabby,ˈʃæbi,破旧的；衣衫褴褛的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
rainbow,'renbo,彩虹,,,人教版高中选修10,3,,,人教版 高中选修10,高中
brewery,'bruəri,酿酒厂，啤酒厂,,,人教版高中选修10,3,,,人教版 高中选修10,高中
acute,ə'kjut,敏锐的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
bent,bɛnt,弯曲的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
cab,kæb,出租车，计程车,,,人教版高中选修10,3,,,人教版 高中选修10,高中
currency,ˈkɜrənsi,货币，通货,,,人教版高中选修10,3,,,人教版 高中选修10,高中
lotus,'lotəs,荷花，莲花，睡莲,,,人教版高中选修10,3,,,人教版 高中选修10,高中
cuisine,kwɪ'zin,烹饪（法）,,,人教版高中选修10,3,,,人教版 高中选修10,高中
educator,'ɛdʒə'ketɚ,教育家,,,人教版高中选修10,3,,,人教版 高中选修10,高中
seminar,'sɛmɪnɑr,研讨会，讨论发言会,,,人教版高中选修10,3,,,人教版 高中选修10,高中
acquisition,，ækwɪ'zɪʃən,获得，习得,,,人教版高中选修10,3,,,人教版 高中选修10,高中
ballet,bæ'le,芭蕾舞,,,人教版高中选修10,3,,,人教版 高中选修10,高中
album,'ælbəm,（收集相片、邮票等的）薄、册，唱片集,,,人教版高中选修10,3,,,人教版 高中选修10,高中
resemble,rɪ'zɛmbl,像，类似,,,人教版高中选修10,3,,,人教版 高中选修10,高中
cassette,kə'sɛt,盒式磁带,,,人教版高中选修10,3,,,人教版 高中选修10,高中
tend,tɛnd,倾向,,,人教版高中选修10,3,,,人教版 高中选修10,高中
tend to,,易于，往往会,,,人教版高中选修10,3,,,人教版 高中选修10,高中
tend to do sth,,易于做某事，往往会做某事,,,人教版高中选修10,3,,,人教版 高中选修10,高中
messy,'mɛsi,脏乱的，凌乱的，杂乱的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
tiresome,'taɪɚsəm,令人厌烦的，烦人的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
vague,veɡ,含糊的，不清楚的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
bonus,'bonəs,奖金，红利，津贴,,,人教版高中选修10,3,,,人教版 高中选修10,高中
auditory,'ɔdətɔri,听的，听觉的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
tactile,'tæktl,触觉的，可感触的，触觉型的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
oral,'ɔrəl,口头的，口述的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
component,kəm'ponənt,成分，组成部分,,,人教版高中选修10,3,,,人教版 高中选修10,高中
concrete,'kɑŋkrit,具体的，有形的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
literary,lɪtərɛri,文学的,,,人教版高中选修10,3,,,人教版 高中选修10,高中
genre,'ʒɑnrə,（文学作品的）类型，载体,,,人教版高中选修10,3,,,人教版 高中选修10,高中
recount,rɪ'kaʊnt,重新计算选票；叙述,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Agnes Grey,,艾格妮斯.格雷（人名，书名）,,,人教版高中选修10,3,,,人教版 高中选修10,高中
Jane Austin,,简.奥斯丁,,,人教版高中选修10,3,,,人教版 高中选修10,高中
